simulation_id,time,interval,perturbation_density,recovery_beta,gamma,decay,noise,mean_r,min_r,mean_D,max_D,reachable_fraction,effective_edges,edge_fraction,weighted_mean_path_cost,weighted_max_path_cost,weighted_efficiency
0,32,4,0.25,0.012,0.16799999999999998,0.004,False,0.8888888888888888,0.0,0.3082139483309936,14.185139676580741,0.8888888888888888,228,0.8636363636363636,13.148452824479655,64.28845637269784,0.10530772013790957
0,33,4,0.25,0.012,0.16799999999999998,0.004,False,0.8888888888888888,0.0,0.30698109253766964,14.128399117874418,0.8888888888888888,228,0.8636363636363636,13.148209272667977,64.28626440639275,0.1053091455045651
0,34,4,0.25,0.012,0.16799999999999998,0.004,False,0.8888888888888888,0.0,0.30575316816751896,14.07188552140292,0.8888888888888888,228,0.8636363636363636,13.14796663480979,64.28408066566908,0.10531056634797614
0,35,4,0.25,0.012,0.16799999999999998,0.004,False,0.8888888888888888,0.0,0.3045301554948489,14.01559797931731,0.8888888888888888,228,0.8636363636363636,13.147724907708126,64.28190512175408,0.10531198267839635
0,36,4,0.25,0.012,0.16799999999999998,0.004,False,0.8888888888888888,0.0,0.30331203487286945,13.95953558740004,0.8888888888888888,228,0.8636363636363636,13.147484088175379,64.27973774595935,0.10531339450608508
0,37,4,0.25,0.012,0.16799999999999998,0.004,False,0.8888888888888888,0.0,0.302098786733378,13.90369744505044,0.8888888888888888,228,0.8636363636363636,13.147244173033318,64.27757850968081,0.10531480184130726
0,38,4,0.25,0.012,0.16799999999999998,0.004,False,0.8888888888888888,0.0,0.30089039158644454,13.848082655270238,0.8888888888888888,228,0.8636363636363636,13.14700515911307,64.27542738439857,0.10531620469433302
0,39,4,0.25,0.012,0.16799999999999998,0.004,False,0.8888888888888888,0.0,0.2996868300200987,13.792690324649158,0.8888888888888888,228,0.8636363636363636,13.14676704325509,64.27328434167677,0.10531760307543753
0,40,4,0.25,0.012,0.16799999999999998,0.004,False,0.8888888888888888,0.0,0.29848808270001836,13.737519563350562,0.8888888888888888,228,0.8636363636363636,13.146529822309171,64.2711493531635,0.10531899699490073
0,41,4,0.25,0.012,0.16799999999999998,0.004,False,0.8888888888888888,0.0,0.29729413036921826,13.68256948509716,0.8888888888888888,228,0.8636363636363636,13.146293493134412,64.26902239059064,0.10532038646300718
0,42,4,0.25,0.012,0.16799999999999998,0.004,False,0.8888888888888888,0.0,0.29610495384774144,13.627839207156772,0.8888888888888888,228,0.8636363636363636,13.146058052599207,64.2669034257738,0.1053217714900456
0,43,4,0.25,0.012,0.16799999999999998,0.004,False,0.8888888888888888,0.0,0.2949205340323504,13.573327850328145,0.8888888888888888,228,0.8636363636363636,13.145823497581242,64.26479243061212,0.10532315208630885
0,44,4,0.25,0.012,0.16799999999999998,0.004,False,0.8888888888888888,0.0,0.293740851896221,13.519034538926832,0.8888888888888888,228,0.8636363636363636,13.145589824967471,64.2626893770882,0.10532452826209363
0,45,4,0.25,0.012,0.16799999999999998,0.004,False,0.8888888888888888,0.0,0.2925658884886361,13.464958400771124,0.8888888888888888,228,0.8636363636363636,13.145357031654106,64.2605942372679,0.10532590002770013
0,46,4,0.25,0.012,0.16799999999999998,0.004,False,0.8888888888888888,0.0,0.2913956249346816,13.41109856716804,0.8888888888888888,228,0.8636363636363636,13.145125114546595,64.25850698330032,0.10532726739343204
0,47,4,0.25,0.012,0.16799999999999998,0.004,False,0.8888888888888888,0.0,0.2902300424349429,13.357454172899368,0.8888888888888888,228,0.8636363636363636,13.14489407055963,64.25642758741762,0.10532863036959604
0,48,4,0.25,0.012,0.16799999999999998,0.004,False,0.8888888888888888,0.0,0.2890691222652031,13.304024356207771,0.8888888888888888,228,0.8636363636363636,13.144663896617098,64.25435602193483,0.1053299889665018
0,49,4,0.25,0.012,0.16799999999999998,0.004,False,0.8888888888888888,0.0,0.2879128457761423,13.25080825878294,0.8888888888888888,228,0.8636363636363636,13.1444345896521,64.25229225924986,0.10533134319446157
0,50,4,0.25,0.012,0.16799999999999998,0.004,False,0.8888888888888888,0.0,0.2867611943930377,13.197805025747808,0.8888888888888888,228,0.8636363636363636,13.144206146606916,64.25023627184319,0.10533269306379009
0,51,4,0.25,0.012,0.16799999999999998,0.004,False,0.8888888888888888,0.0,0.28561414961546555,13.145013805644817,0.8888888888888888,228,0.8636363636363636,13.143978564433,64.24818803227795,0.10533403858480431
0,52,4,0.25,0.012,0.16799999999999998,0.004,False,0.8888888888888888,0.0,0.2844716930170037,13.092433750422238,0.8888888888888888,228,0.8636363636363636,13.143751840090959,64.24614751319957,0.10533537976782312
0,53,4,0.25,0.012,0.16799999999999998,0.004,False,0.8888888888888888,0.0,0.2833338062449357,13.04006401542055,0.8888888888888888,228,0.8636363636363636,13.143525970550542,64.24411468733581,0.10533671662316724
0,54,4,0.25,0.012,0.16799999999999998,0.004,False,0.8888888888888888,0.0,0.282200471019956,12.987903759358867,0.8888888888888888,228,0.8636363636363636,13.143300952790625,64.24208952749656,0.1053380491611589
0,55,4,0.25,0.012,0.16799999999999998,0.004,False,0.8888888888888888,0.0,0.2810716691358761,12.935952144321432,0.8888888888888888,228,0.8636363636363636,13.143076783799195,64.2400720065737,0.10533937739212161
0,56,4,0.25,0.012,0.16799999999999998,0.004,False,0.8888888888888888,0.0,0.27994738245933265,12.884208335744146,0.8888888888888888,228,0.8636363636363636,13.142853460573338,64.23806209754099,0.10534070132638004
0,57,4,0.25,0.012,0.16799999999999998,0.004,False,0.8888888888888888,0.0,0.2788275929294953,12.832671502401169,0.8888888888888888,228,0.8636363636363636,13.142630980119216,64.23605977345389,0.10534202097425976
0,58,4,0.25,0.012,0.16799999999999998,0.004,False,0.8888888888888888,0.0,0.27771228255777736,12.781340816391564,0.8888888888888888,228,0.8636363636363636,13.142409339452065,64.23406500744952,0.10534333634608692
0,59,4,0.25,0.012,0.16799999999999998,0.004,False,0.8888888888888888,0.0,0.27660143342754623,12.730215453125998,0.8888888888888888,228,0.8636363636363636,13.14218853559616,64.2320777727464,0.10534464745218822
0,60,4,0.25,0.012,0.16799999999999998,0.004,False,0.8888888888888888,0.0,0.2754950276938361,12.679294591313495,0.8888888888888888,228,0.8636363636363636,13.141968565584826,64.23009804264436,0.10534595430289054
0,61,4,0.25,0.012,0.16799999999999998,0.004,False,0.8888888888888888,0.0,0.2743930475830607,12.62857741294824,0.8888888888888888,228,0.8636363636363636,13.141749426460393,64.22812579052447,0.10534725690852081
0,62,4,0.25,0.012,0.16799999999999998,0.004,False,0.8888888888888888,0.0,0.2732954753927285,12.578063103296447,0.8888888888888888,228,0.8636363636363636,13.141531115274208,64.22616098984881,0.10534855527940584
0,63,4,0.25,0.012,0.16799999999999998,0.004,False,0.8888888888888888,0.0,0.27220229349115754,12.527750850883262,0.8888888888888888,228,0.8636363636363636,13.1413136290866,64.22420361416033,0.10534984942587193
0,64,4,0.25,0.012,0.16799999999999998,0.004,False,0.8888888888888888,0.0,0.2711134843171929,12.477639847479729,0.8888888888888888,228,0.8636363636363636,13.14109696496687,64.22225363708279,0.10535113935824489
0,65,4,0.25,0.012,0.16799999999999998,0.004,False,0.8888888888888888,0.0,0.2700290303799242,12.427729288089811,0.8888888888888888,228,0.8636363636363636,13.140881119993285,64.22031103232051,0.1053524250868497
0,66,4,0.25,0.012,0.16799999999999998,0.004,False,0.8888888888888888,0.0,0.2689489142584045,12.378018370937452,0.8888888888888888,228,0.8636363636363636,13.140666091253042,64.21837577365832,0.10535370662201032
0,67,4,0.25,0.012,0.16799999999999998,0.004,False,0.8888888888888888,0.0,0.26787311860137086,12.328506297453702,0.8888888888888888,228,0.8636363636363636,13.140451875842274,64.2164478349614,0.10535498397404955
0,68,4,0.25,0.012,0.16799999999999998,0.004,False,0.8888888888888888,0.0,0.2668016261269654,12.279192272263886,0.8888888888888888,228,0.8636363636363636,13.140238470866015,64.21452719017508,0.1053562571532887
0,69,4,0.25,0.012,0.16799999999999998,0.004,False,0.8888888888888888,0.0,0.26573441962245753,12.230075503174831,0.8888888888888888,228,0.8636363636363636,13.140025873438198,64.21261381332474,0.10535752617004757
0,70,4,0.25,0.012,0.16799999999999998,0.004,False,0.8888888888888888,0.0,0.26467148194396767,12.181155201162131,0.8888888888888888,228,0.8636363636363636,13.139814080681635,64.21070767851566,0.10535879103464407
0,71,4,0.25,0.012,0.16799999999999998,0.004,False,0.8888888888888888,0.0,0.2636127960161918,12.132430580357482,0.8888888888888888,228,0.8636363636363636,13.139603089727991,64.20880875993288,0.10536005175739419
0,72,4,0.25,0.012,0.16799999999999998,0.004,False,0.8888888888888888,0.0,0.26255834483212703,12.083900858036053,0.8888888888888888,228,0.8636363636363636,13.139392897717787,64.20691703184104,0.10536130834861163
0,73,4,0.25,0.012,0.16799999999999998,0.004,False,0.8888888888888888,0.0,0.26150811145279845,12.035565254603908,0.8888888888888888,228,0.8636363636363636,13.139183501800366,64.20503246858425,0.10536256081860776
0,74,4,0.25,0.012,0.16799999999999998,0.004,False,0.8888888888888888,0.0,0.2604620790069873,11.987422993585492,0.8888888888888888,228,0.8636363636363636,13.138974899133883,64.2031550445859,0.10536380917769139
0,75,4,0.25,0.012,0.16799999999999998,0.004,False,0.8888888888888888,0.0,0.2594202306909594,11.93947330161115,0.8888888888888888,228,0.8636363636363636,13.138767086885291,64.20128473434858,0.10536505343616846
0,76,4,0.25,0.012,0.16799999999999998,0.004,False,0.8888888888888888,0.0,0.25838254976819547,11.891715408404705,0.8888888888888888,228,0.8636363636363636,13.138560062230322,64.19942151245385,0.10536629360434205
